Aconst,MeanError,MAE,MSE
119.23,0.006448931116389624,0.3455225653206651,0.18799388361045127
119.24000000000001,-0.0016983372921617309,0.3460688836104513,0.1881154988123515
119.23,0.006448931116389894,0.3455225653206651,0.18799388361045127
